Id,LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,PavedDrive,SaleCondition,SalePrice
1145,12180,4,4,1941,672,672,252,924,1,0,1,0,2,1,0,1,Y,Normal,80000
1146,6240,5,6,1928,1042,1042,534,1576,0,0,1,0,3,1,1,1,Y,Family,149000
1147,11200,6,5,1985,1298,1298,0,1298,1,0,2,0,3,1,1,2,Y,Normal,180000
1148,12000,7,7,1941,704,860,704,1564,0,0,1,1,3,1,1,1,Y,Normal,174500
1149,5700,7,7,1926,572,572,539,1111,0,0,1,0,2,1,1,1,Y,Normal,116900
1150,9000,7,9,1920,650,832,650,1482,0,1,1,0,3,1,0,2,Y,Normal,143000
1151,8280,6,5,1950,932,932,0,932,0,0,1,0,2,1,1,1,Y,Normal,124000
1152,17755,5,4,1959,1466,1466,0,1466,0,0,1,1,3,1,2,2,Y,Normal,149900
1153,14115,6,7,1956,1073,1811,0,1811,0,0,1,0,2,1,1,2,Y,Abnorml,230000
1154,5890,6,8,1930,816,816,0,816,0,0,1,0,2,1,0,1,Y,Normal,120500
1155,13700,7,6,1965,864,902,918,1820,0,0,1,2,4,1,2,2,Y,Normal,201800
1156,10768,5,8,1976,1437,1437,0,1437,1,0,2,0,3,1,1,2,Y,Normal,218000
1157,9350,5,8,1965,1219,1265,0,1265,0,1,2,0,3,1,1,2,Y,Normal,179900
1158,5001,7,5,2007,1314,1314,0,1314,1,0,2,0,2,1,1,2,Y,Normal,230000
1159,11932,8,5,2007,1580,1580,0,1580,0,0,2,0,3,1,0,3,Y,Partial,235128
1160,9120,6,6,1974,901,943,933,1876,0,0,2,1,4,1,1,2,Y,Normal,185000
1161,2280,6,5,1978,855,855,601,1456,0,0,2,1,3,1,1,2,Y,Normal,146000
1162,14778,6,7,1954,1296,1640,0,1640,1,0,1,0,3,1,1,2,Y,Normal,224000
1163,8724,5,5,1968,894,894,0,894,0,0,1,0,3,1,1,2,Y,Normal,129000
1164,12900,4,4,1969,1198,1258,0,1258,2,0,0,2,0,2,0,2,Y,Alloca,108959
1165,16157,5,7,1978,1360,1432,0,1432,1,0,1,1,2,1,1,2,Y,Normal,194000
1166,9541,7,5,2009,1502,1502,0,1502,0,0,2,0,3,1,0,2,Y,Partial,233170
1167,10475,8,5,2008,1694,1694,0,1694,0,0,2,0,3,1,0,3,Y,Normal,245350
1168,10852,6,5,2000,959,959,712,1671,1,0,2,1,3,1,1,2,Y,Normal,173000
1169,13728,6,7,1935,1127,1236,872,2108,0,0,2,0,4,1,2,2,Y,Normal,235000
1170,35760,10,5,1995,1930,1831,1796,3627,1,0,3,1,4,1,1,3,Y,Normal,625000
1171,9880,6,6,1977,1096,1118,0,1118,1,0,1,0,3,1,1,1,Y,Normal,171000
1172,9120,6,6,1958,1261,1261,0,1261,1,0,1,0,3,1,1,2,Y,Normal,163000
1173,4017,7,5,2006,625,625,625,1250,0,0,2,1,2,1,0,2,Y,Normal,171900
1174,18030,5,6,1946,1598,1636,971,3086,0,0,3,0,3,1,1,0,Y,Normal,200500
1175,16560,6,8,1932,952,1170,1175,2345,0,0,2,1,4,1,1,2,Y,Normal,239000
1176,10678,8,5,1992,1683,2129,743,2872,0,0,2,1,4,1,1,2,Y,Normal,285000
1177,6951,5,5,1984,876,923,0,923,1,0,1,0,3,1,0,1,Y,Normal,119500
1178,3950,6,8,1926,818,818,406,1224,0,0,1,0,3,1,0,1,N,Normal,115000
1179,7681,5,6,1921,731,820,523,1343,0,0,1,1,3,1,1,1,Y,Normal,154900
1180,8335,5,5,1954,0,1124,0,1124,0,0,1,0,3,1,1,0,N,Normal,93000
1181,11170,7,5,1990,1216,1298,1216,2514,0,0,2,1,4,1,0,2,Y,Normal,250000
1182,5587,8,5,2008,1600,1652,0,1652,1,1,2,0,2,1,1,2,Y,Partial,392500
1183,15623,10,5,1996,2396,2411,2065,4476,1,0,3,1,4,1,2,3,Y,Abnorml,745000
1184,10800,5,6,1920,1120,1130,0,1130,1,0,1,0,2,1,1,2,Y,Normal,120000
1185,35133,5,4,1963,1572,1572,0,1572,1,0,1,1,3,1,2,3,Y,Normal,186700
1186,9738,5,7,1924,784,949,272,1221,1,0,1,0,4,1,0,1,Y,Normal,104900
1187,10615,3,5,1900,978,1014,685,1699,1,0,2,0,3,2,0,2,Y,Abnorml,95000
1188,12461,8,5,1994,1624,1624,0,1624,1,0,2,0,2,1,1,3,Y,Normal,262000
1189,8935,7,5,2002,831,831,829,1660,0,0,2,1,3,1,0,2,Y,Normal,195000
1190,7500,7,5,1999,994,1028,776,1804,0,0,2,1,3,1,1,2,Y,Normal,189000
1191,32463,4,4,1961,1249,1622,0,1622,1,0,1,0,3,1,1,4,Y,Normal,168000
1192,2645,8,5,1999,776,764,677,1441,0,0,2,1,2,1,0,2,Y,Normal,174000
1193,9600,5,8,1925,702,842,630,1472,0,0,1,0,3,1,0,1,P,Normal,125000
1194,4500,6,5,1999,1224,1224,0,1224,1,0,2,0,2,1,0,2,Y,Normal,165000
1195,9364,6,7,1969,663,663,689,1352,0,0,1,1,4,1,0,1,Y,Normal,158000
1196,8029,6,5,2005,728,728,728,1456,0,0,2,1,3,1,0,2,Y,Normal,176000
1197,14054,7,5,2006,879,879,984,1863,0,0,2,1,4,1,1,3,Y,Partial,219210
1198,8850,7,6,1916,815,815,875,1690,0,0,1,0,3,1,1,1,Y,Normal,144000
1199,9100,7,5,2001,1212,1212,0,1212,0,0,2,0,3,1,0,2,Y,Normal,178000
1200,11235,4,5,1963,1051,1382,0,1382,0,0,1,1,3,1,1,2,Y,Normal,148000
1201,9353,4,5,1970,864,864,0,864,0,0,1,0,3,1,0,1,Y,Abnorml,116050
1202,10400,7,5,1998,866,866,913,1779,0,0,2,1,3,1,0,2,Y,Normal,197900
1203,6000,5,8,1925,884,884,464,1348,1,0,1,0,3,1,1,1,N,Normal,117000
1204,9750,7,5,2000,1630,1630,0,1630,0,0,2,0,3,1,1,2,Y,Normal,213000
1205,10140,5,6,1975,1056,1074,0,1074,1,0,1,1,3,1,0,2,Y,Normal,153500
1206,14684,7,7,1990,2158,2196,0,2196,0,0,2,0,3,1,1,3,Y,Normal,271900
1207,8900,4,4,1966,1056,1056,0,1056,1,0,1,0,2,1,0,1,Y,Normal,107000
1208,9135,6,5,2003,1682,1700,0,1700,1,0,2,0,3,1,0,2,Y,Normal,200000
1209,7763,5,7,1962,931,1283,0,1283,1,0,1,0,3,1,0,2,Y,Normal,140000
1210,10182,8,5,2006,1660,1660,0,1660,1,0,2,0,3,1,1,2,Y,Partial,290000
1211,11218,6,5,1992,1055,1055,790,1845,0,0,2,1,3,1,1,2,Y,Normal,189000
1212,12134,8,7,1988,559,1080,672,1752,0,0,2,0,4,1,0,2,Y,Normal,164000
1213,9340,4,6,1941,672,672,0,672,1,0,1,0,2,1,0,1,N,Normal,113000
1214,10246,4,9,1965,648,960,0,960,1,1,0,0,0,1,0,1,Y,Normal,145000
1215,10205,5,5,1962,925,999,0,999,1,0,1,0,3,1,0,1,Y,Normal,134500
1216,7094,5,5,1966,894,894,0,894,0,0,1,0,3,1,0,1,Y,Normal,125000
1217,8930,6,5,1978,0,1318,584,1902,0,0,2,0,4,2,0,2,Y,Normal,112000
1218,8640,8,5,2009,1300,1314,0,1314,1,0,2,0,3,1,0,2,Y,Partial,229456
1219,6240,4,5,1947,0,672,240,912,0,0,1,0,2,1,0,0,N,Normal,80500
1220,1680,6,5,1971,672,672,546,1218,0,0,1,1,3,1,0,0,N,Abnorml,91500
1221,7800,5,5,1964,912,912,0,912,0,0,1,0,2,1,0,1,Y,Abnorml,115000
1222,8250,5,5,1968,952,1211,0,1211,0,0,1,0,3,1,1,1,Y,Normal,134000
1223,10496,6,6,1949,1040,1168,678,1846,0,0,2,0,3,1,1,1,Y,Normal,143000
1224,10680,5,3,1951,2136,2136,0,2136,0,0,2,0,4,1,0,2,Y,Normal,137900
1225,15384,7,5,2004,788,788,702,1490,1,0,2,1,3,1,1,2,Y,Normal,184000
1226,10482,6,8,1958,588,1138,0,1138,0,1,1,0,3,1,0,1,Y,Normal,145000
1227,14598,6,5,2007,894,894,1039,1933,0,0,2,1,4,1,1,3,Y,Normal,214000
1228,8872,5,8,1965,912,912,0,912,1,0,1,0,2,1,0,2,Y,Normal,147000
1229,8769,9,5,2008,1702,1702,0,1702,1,0,1,1,1,1,1,3,Y,Partial,367294
1230,7910,5,5,1960,1075,1507,0,1507,0,0,2,0,4,1,0,1,Y,Normal,127000
1231,18890,5,5,1977,1361,1361,1259,2620,0,0,2,2,4,2,1,2,N,Normal,190000
1232,7728,5,6,1962,1106,1190,0,1190,1,0,1,0,3,1,0,2,Y,Normal,132500
1233,9842,4,5,1962,0,1224,0,1224,0,0,2,0,2,2,0,2,Y,Normal,101800
1234,12160,5,5,1959,1188,1188,0,1188,1,0,1,0,3,1,0,2,Y,Abnorml,142000
1235,8525,5,6,1911,940,1024,940,1964,0,0,1,1,4,1,0,0,N,Abnorml,130000
1236,13132,5,5,1914,747,892,892,1784,0,0,1,1,4,1,0,1,N,Normal,138887
1237,2628,7,5,2003,764,764,862,1626,0,0,2,1,2,1,0,2,Y,Normal,175500
1238,12393,7,5,2004,847,847,1101,1948,0,0,2,1,4,1,1,2,Y,Normal,195000
1239,13072,6,5,2005,1141,1141,0,1141,0,0,1,1,3,1,0,2,Y,Abnorml,142500
1240,9037,8,5,2006,1476,1484,0,1484,0,0,2,0,2,1,1,2,Y,Normal,265900
1241,8158,7,5,2003,884,884,884,1768,1,0,2,1,3,1,0,2,Y,Normal,224900
1242,9849,7,6,2007,1689,1689,0,1689,0,0,2,0,3,1,0,3,Y,Partial,248328
1243,10625,7,6,1974,1053,1173,0,1173,1,0,2,0,3,1,2,2,Y,Family,170000
1244,13891,10,5,2006,2076,2076,0,2076,1,0,2,1,2,1,1,3,Y,Partial,465000
1245,11435,8,7,1929,792,792,725,1517,0,0,1,0,3,1,2,2,Y,Normal,230000
1246,12090,6,7,1984,585,1140,728,1868,0,0,3,1,3,1,1,2,Y,Abnorml,178000
1247,8125,7,5,2005,756,756,797,1553,0,0,2,1,3,1,0,2,Y,Partial,186500
1248,12328,6,5,1976,1012,1034,0,1034,1,0,1,0,3,1,0,3,Y,Normal,169900
1249,9600,6,5,1917,735,1134,924,2058,0,0,1,1,3,1,1,2,P,Normal,129500
1250,7200,5,7,1950,876,988,0,988,0,0,1,0,3,1,0,1,Y,Normal,119000
1251,11160,7,5,1968,2110,2110,0,2110,1,0,2,1,3,1,2,2,Y,Normal,244000
1252,3136,7,5,2003,1405,1405,0,1405,0,0,2,0,2,1,1,2,Y,Normal,171750
1253,9858,5,6,1968,864,874,0,874,1,0,1,0,3,1,0,1,Y,Normal,130000
1254,17542,7,7,1974,1192,1516,651,2167,1,0,2,1,3,1,2,2,Y,Normal,294000
1255,6931,7,5,2003,746,760,896,1656,0,0,2,1,3,1,1,2,Y,Normal,165400
1256,6240,6,6,1931,884,959,408,1367,0,0,1,0,3,1,1,1,Y,Normal,127500
1257,14303,8,5,1994,1986,1987,0,1987,1,0,2,0,2,1,1,2,Y,Normal,301500
1258,4060,5,8,1922,864,864,0,864,0,0,1,0,2,1,0,0,Y,Normal,99900
1259,9587,7,5,2005,856,1166,0,1166,1,0,2,0,2,1,0,2,Y,Normal,190000
1260,9750,6,8,1969,1054,1054,0,1054,1,0,1,1,3,1,0,2,Y,Normal,151000
1261,24682,6,5,1999,841,892,783,1675,0,0,2,1,3,1,1,2,Y,Normal,181000
1262,9600,5,6,1956,1050,1050,0,1050,0,0,1,0,2,1,0,1,Y,Normal,128900
1263,11250,4,5,1957,1104,1104,684,1788,1,0,1,0,5,1,2,1,Y,Normal,161500
1264,13515,6,6,1919,764,1060,764,1824,0,0,1,0,3,1,1,2,N,Normal,180500
1265,4060,6,5,1998,1405,1337,0,1337,1,0,2,0,2,1,0,2,Y,Abnorml,181000
1266,3735,7,5,1999,691,713,739,1452,1,0,2,1,3,1,0,2,Y,Normal,183900
1267,10120,7,4,1910,925,964,925,1889,0,0,1,1,4,2,1,1,N,Normal,122000
1268,13214,9,5,2008,2002,2018,0,2018,0,0,2,0,3,1,1,3,Y,Normal,378500
1269,14100,8,9,1935,728,1968,1479,3447,0,0,3,1,4,1,2,3,Y,Normal,381000
1270,11344,5,5,1958,874,874,650,1524,0,0,1,1,3,1,0,1,Y,Normal,144000
1271,23595,7,6,1979,1332,1332,192,1524,2,0,0,1,0,1,1,2,Y,Normal,260000
1272,9156,6,7,1968,1489,1489,0,1489,0,0,2,0,3,1,1,2,Y,Normal,185750
1273,13526,5,6,1965,935,935,0,935,1,0,1,0,3,1,0,1,Y,Normal,137000
1274,11512,6,7,1959,1019,1357,0,1357,1,0,1,0,2,1,1,1,Y,Normal,177000
1275,5362,5,6,1910,661,661,589,1250,0,0,2,0,3,1,1,2,Y,Normal,139000
1276,11345,5,5,1948,928,928,992,1920,0,0,2,0,4,2,0,2,Y,Normal,137000
1277,12936,6,6,1972,723,735,660,1395,0,1,1,1,3,1,1,2,Y,Normal,162000
1278,17871,6,5,1967,1680,1724,0,1724,1,0,1,1,3,1,1,2,Y,Normal,197900
1279,9473,8,5,2002,1128,1128,903,2031,1,0,2,1,3,1,1,2,Y,Normal,237000
1280,7500,4,4,1920,698,698,430,1128,0,0,1,0,2,1,0,2,Y,Abnorml,68400
1281,9808,7,5,2002,1573,1573,0,1573,1,0,2,0,3,1,0,2,Y,Normal,227000
1282,8049,7,5,1990,1309,1339,0,1339,1,0,2,0,2,1,1,2,Y,Normal,180000
1283,8800,5,7,1977,1040,1040,0,1040,0,0,2,0,3,1,0,2,Y,Normal,150500
1284,9400,6,5,1971,912,912,912,1824,0,0,2,2,4,2,0,0,Y,Normal,139000
1285,9638,6,7,1919,804,1699,748,2447,0,0,2,0,4,1,1,1,Y,Normal,169000
1286,6000,6,6,1939,780,825,587,1412,0,0,1,0,4,1,1,1,Y,Normal,132500
1287,9790,6,5,1963,1328,1328,0,1328,1,0,1,1,3,1,2,2,Y,Normal,143000
1288,36500,5,5,1964,1624,1582,0,1582,0,1,2,0,4,1,0,2,N,Normal,190000
1289,5664,8,5,2000,1501,1659,0,1659,1,0,2,0,2,1,1,2,Y,Normal,278000
1290,11065,8,5,2006,1085,1120,850,1970,0,0,2,1,3,1,1,3,Y,Partial,281000
1291,14112,5,7,1964,1152,1152,0,1152,1,0,1,0,3,1,1,2,Y,Normal,180500
1292,1680,5,7,1972,630,630,672,1302,0,0,2,1,3,1,0,1,Y,Normal,119500
1293,6600,5,4,1892,994,1378,994,2372,0,0,2,0,4,2,0,1,Y,Normal,107500
1294,10140,7,5,1976,832,832,832,1664,0,0,2,1,4,1,1,2,Y,Normal,162900
1295,8172,5,7,1955,864,864,0,864,1,0,1,0,2,1,0,2,N,Normal,115000
1296,8400,5,5,1968,1052,1052,0,1052,1,0,1,1,3,1,0,1,Y,Normal,138500
1297,8700,5,6,1963,1120,1128,0,1128,1,0,2,0,3,1,0,2,Y,Normal,155000
1298,3675,6,5,2005,547,1072,0,1072,1,0,2,0,2,1,0,2,Y,Partial,140000
1299,63887,10,5,2008,6110,4692,950,5642,2,0,2,1,3,1,3,2,Y,Partial,160000
1300,7500,5,7,1959,1246,1246,0,1246,1,0,1,1,3,1,0,1,Y,Normal,154000
1301,10762,7,5,1999,978,1005,978,1983,0,0,2,1,3,1,1,2,Y,Normal,225000
1302,7500,6,7,1942,771,753,741,1494,0,0,1,0,3,1,2,1,P,Normal,177500
1303,10120,8,5,1994,1165,1203,1323,2526,1,0,2,1,4,1,1,3,Y,Normal,290000
1304,8688,7,5,2005,1616,1616,0,1616,0,0,2,0,3,1,0,3,Y,Normal,232000
1305,3363,7,5,2004,976,976,732,1708,0,0,2,0,3,1,0,2,Y,Normal,130000
1306,13173,9,5,2006,1652,1652,0,1652,1,0,2,0,2,1,2,2,Y,Normal,325000
1307,6955,7,5,2005,1368,1368,0,1368,0,0,2,0,2,1,1,2,Y,Partial,202500
1308,8072,5,5,1994,990,990,0,990,1,0,1,0,3,1,0,2,Y,Normal,138000
1309,12000,5,7,1948,924,1122,0,1122,1,0,1,0,2,1,0,2,Y,Normal,147000
1310,7153,6,5,1991,1278,1294,0,1294,1,0,2,0,3,1,0,2,Y,Normal,179200
1311,17500,7,8,1959,1902,1902,0,1902,1,0,2,0,3,1,2,2,Y,Normal,335000
1312,8814,7,5,2005,1274,1274,0,1274,1,0,2,0,3,1,0,2,Y,Partial,203000
1313,9572,8,5,1990,1453,1453,1357,2810,0,0,2,1,4,1,1,2,Y,Normal,302000
1314,14774,9,5,1999,1393,1422,1177,2599,0,0,2,1,4,1,1,3,Y,Normal,333168
1315,8190,4,6,1954,948,948,0,948,1,0,1,0,3,1,1,1,Y,Normal,119000
1316,11075,6,5,1969,952,1092,1020,2112,0,0,2,1,4,1,2,2,Y,Normal,206900
1317,10226,8,5,2008,1622,1630,0,1630,1,0,2,0,3,1,1,3,Y,Normal,295493
1318,4230,7,5,2006,1352,1352,0,1352,0,0,2,0,2,1,1,2,Y,Partial,208900
1319,14781,8,5,2001,1753,1787,0,1787,0,0,2,0,3,1,1,3,Y,Normal,275000
1320,10215,4,5,1954,864,948,0,948,0,0,1,0,3,1,0,1,Y,Normal,111000
1321,8400,6,3,1957,1478,1478,0,1478,1,0,1,1,3,1,2,2,Y,Normal,156500
1322,6627,3,6,1949,0,720,0,720,0,0,1,0,2,1,0,1,Y,Normal,72500
1323,10186,7,5,1992,750,1061,862,1923,1,0,2,1,3,1,1,2,Y,Normal,190000
1324,5330,4,7,1940,420,708,0,708,0,0,1,0,2,1,0,0,Y,Normal,82500
1325,9986,8,5,2006,1795,1795,0,1795,0,0,2,0,2,1,1,3,Y,Partial,147000
1326,3636,4,4,1922,796,796,0,796,0,0,1,0,2,1,0,0,N,Normal,55000
1327,4270,3,6,1931,544,774,0,774,0,0,1,0,3,1,0,0,Y,Normal,79000
1328,6600,5,9,1982,816,816,0,816,0,1,1,0,3,1,1,1,Y,Normal,130500
1329,10440,6,7,1920,1510,1584,1208,2792,0,0,2,0,5,1,2,2,Y,Normal,256000
1330,9084,7,5,1998,935,955,677,1632,0,0,2,1,3,1,1,2,Y,Normal,176500
1331,10000,8,5,2006,1588,1588,0,1588,0,0,2,0,3,1,1,3,Y,Normal,227000
1332,10780,5,5,1976,911,954,0,954,0,0,1,0,3,1,0,2,Y,Normal,132500
1333,8877,4,6,1938,816,816,0,816,1,0,1,0,2,1,1,1,Y,Normal,100000
1334,7200,5,6,1938,803,803,557,1360,0,0,1,1,2,1,0,1,Y,Normal,125500
1335,2368,5,6,1970,765,765,600,1365,0,0,1,1,3,1,0,2,Y,Normal,125000
1336,9650,6,5,1977,1350,1334,0,1334,0,1,2,0,2,1,1,2,Y,Normal,167900
1337,9246,5,5,1973,1656,1656,0,1656,0,0,2,0,4,2,0,2,Y,Normal,135000
1338,4118,4,4,1941,693,693,0,693,0,0,1,0,2,1,0,0,N,Normal,52500
1339,13450,7,5,2002,916,920,941,1861,1,0,2,1,3,1,0,2,Y,Normal,200000
1340,9560,5,7,1972,864,864,0,864,0,0,1,0,3,1,0,1,Y,Normal,128500
1341,8294,4,5,1971,858,872,0,872,0,0,1,0,3,1,0,4,Y,Normal,123000
1342,13695,6,5,2003,1114,1114,0,1114,1,0,1,0,3,1,0,2,Y,Normal,155000
1343,9375,8,5,2002,1284,1284,885,2169,0,0,2,1,3,1,1,2,Y,Normal,228500
1344,7558,6,6,1928,896,1172,741,1913,0,0,1,1,3,1,1,2,Y,Normal,177000
1345,11103,7,5,2006,728,728,728,1456,0,0,2,1,3,1,1,2,Y,Partial,155835
1346,6000,4,4,1920,960,960,0,960,0,0,1,0,2,1,0,1,Y,Normal,108500
1347,20781,7,7,1968,1568,2156,0,2156,0,0,2,0,3,1,1,2,Y,Normal,262500
1348,15306,8,5,2006,1732,1776,0,1776,1,0,2,0,3,1,1,3,Y,Partial,283463
1349,16196,7,5,1998,1482,1494,0,1494,1,0,2,0,3,1,1,2,Y,Normal,215000
1350,5250,8,5,1872,684,938,1215,2358,0,0,2,0,4,1,0,0,Y,Normal,122000
1351,11643,5,5,1969,1248,1338,1296,2634,1,1,2,2,6,2,0,4,Y,Normal,200000
1352,9247,6,6,1962,858,858,858,1716,0,0,1,1,4,1,1,2,Y,Normal,171000
1353,6000,6,9,1937,698,786,390,1176,0,0,1,0,2,1,0,2,N,Normal,134900
1354,14720,8,5,1995,2033,2053,1185,3238,1,0,2,1,4,1,1,3,Y,Normal,410000
1355,10316,7,5,2000,992,992,873,1865,1,0,2,1,3,1,1,3,Y,Normal,235000
1356,10192,7,6,1968,570,1222,698,1920,0,0,3,0,4,1,1,2,Y,Normal,170000
1357,9477,5,5,1966,864,892,0,892,0,0,1,0,3,1,0,1,Y,Normal,110000
1358,12537,5,6,1971,1078,1078,0,1078,1,0,1,1,3,1,1,2,Y,Normal,149900
1359,2117,6,5,2000,756,769,804,1573,0,0,2,1,3,1,0,2,Y,Normal,177500
1360,16737,9,5,2004,1980,1980,0,1980,1,0,2,0,3,1,1,3,Y,Normal,315000
1361,9842,5,6,1921,612,990,1611,2601,0,0,3,1,4,1,0,2,Y,Normal,189000
1362,16158,7,5,2005,1530,1530,0,1530,1,0,2,0,3,1,1,2,Y,Normal,260000
1363,12513,4,4,1920,715,1281,457,1738,0,0,2,0,4,1,1,1,Y,Normal,104900
1364,8499,6,5,2006,616,616,796,1412,0,0,2,1,3,1,1,2,Y,Partial,156932
1365,3180,7,5,2005,600,520,600,1200,0,0,2,1,2,1,0,2,Y,Abnorml,144152
1366,7500,7,5,2000,814,814,860,1674,1,0,2,1,3,1,0,2,Y,Normal,216000
1367,9179,7,5,1999,873,882,908,1790,1,0,2,1,3,1,0,2,Y,Abnorml,193000
1368,2665,5,6,1977,757,925,550,1475,0,0,2,0,4,1,1,1,Y,Normal,127000
1369,4435,6,5,2003,848,848,0,848,1,0,1,0,1,1,0,2,Y,Normal,144000
1370,10635,8,5,2003,1657,1668,0,1668,1,0,2,0,3,1,1,2,Y,Normal,232000
1371,5400,4,6,1920,840,840,534,1374,0,0,1,0,2,1,0,1,Y,Normal,105000
1372,9600,6,6,1955,992,1661,0,1661,1,0,1,0,3,1,1,1,Y,Normal,165500
1373,9750,7,6,1998,1108,1108,989,2097,1,0,2,1,3,1,1,2,Y,Normal,274300
1374,11400,10,5,2001,2633,2633,0,2633,1,0,2,1,2,1,2,3,Y,Normal,466500
1375,10625,7,5,2005,1026,1026,932,1958,0,0,2,1,3,1,1,3,Y,Normal,250000
1376,10991,8,5,2007,1571,1571,0,1571,0,0,2,0,3,1,1,3,Y,Partial,239000
1377,6292,6,5,1930,768,790,0,790,0,0,1,0,2,1,0,1,Y,Normal,91000
1378,10998,5,5,1941,984,984,620,1604,0,0,2,0,3,1,0,2,Y,Normal,117000
1379,1953,6,5,1973,483,483,504,987,0,0,1,1,2,1,0,1,Y,Normal,83000
1380,9735,5,5,2006,384,754,640,1394,0,0,2,1,3,1,0,2,Y,Normal,167500
1381,8212,3,3,1914,864,864,0,864,1,0,1,0,2,1,0,1,Y,Normal,58500
1382,12925,6,7,1970,1205,2117,0,2117,0,0,2,1,4,1,2,2,Y,Normal,237500
1383,7200,7,7,1920,596,998,764,1762,1,0,1,1,4,1,0,2,N,Normal,157000
1384,25339,5,7,1918,816,1416,0,1416,0,0,2,0,3,1,0,2,N,Normal,112000
1385,9060,6,5,1939,560,698,560,1258,0,0,1,0,2,1,0,1,P,Normal,105000
1386,5436,4,8,1922,796,796,358,1154,1,0,1,0,3,1,0,1,N,Normal,125500
1387,16692,7,5,1978,1392,1392,1392,2784,1,0,3,1,5,1,2,2,Y,Normal,250000
1388,8520,6,7,1916,714,1664,862,2526,0,0,2,0,5,1,1,1,Y,Family,136000
1389,14892,9,5,2006,1746,1746,0,1746,1,0,2,0,3,1,2,3,Y,Normal,377500
1390,6000,6,6,1941,735,869,349,1218,0,1,1,0,3,1,1,2,Y,Normal,131000
1391,9100,7,5,2000,1525,1525,0,1525,1,0,2,0,3,1,0,2,Y,Normal,235000
1392,8944,5,5,1967,1584,1584,0,1584,0,0,2,0,4,2,0,3,Y,Normal,124000
1393,7838,5,5,1967,864,900,0,900,1,0,1,0,3,1,1,1,Y,Normal,123000
1394,10800,6,7,1905,482,1221,691,1912,0,0,2,0,3,2,1,2,Y,Normal,163000
1395,4045,7,5,2006,1356,1500,0,1500,1,0,2,0,2,1,1,3,Y,Partial,246578
1396,12665,8,5,2005,1094,1133,1349,2482,0,0,2,1,4,1,1,3,Y,Normal,281213
1397,57200,5,5,1948,747,1687,0,1687,1,0,1,0,3,1,2,2,N,Normal,160000
1398,6120,5,8,1920,939,939,574,1513,0,0,1,1,4,1,0,1,N,Normal,137500
1399,7200,5,4,1950,1208,1136,768,1904,1,0,1,1,3,1,0,1,Y,Normal,138000
1400,6171,6,6,1925,976,1160,448,1608,0,0,2,1,3,1,1,1,Y,Normal,137450
1401,6000,6,7,1929,862,950,208,1158,0,0,1,0,3,1,1,1,Y,Normal,120000
1402,7415,6,5,2004,839,864,729,1593,1,0,2,1,3,1,1,2,Y,Normal,193000
1403,6762,7,5,2006,1286,1294,0,1294,0,0,2,0,2,1,1,2,Y,Partial,193879
1404,15256,8,5,2007,1485,1464,0,1464,1,0,2,0,3,1,0,3,Y,Normal,282922
1405,10410,3,4,1915,672,694,520,1214,0,0,1,0,3,1,0,3,Y,Family,105000
1406,3842,8,5,2004,1594,1646,0,1646,1,1,2,0,2,1,1,2,Y,Normal,275000
1407,8445,5,7,1972,768,768,0,768,1,0,1,0,2,1,0,2,Y,Normal,133000
1408,8780,5,5,1985,833,833,0,833,1,0,1,0,3,1,0,0,Y,Normal,112000
1409,7740,4,7,1910,622,741,622,1363,0,0,1,0,3,1,0,2,Y,Normal,125500
1410,20544,7,6,1986,791,1236,857,2093,0,0,2,1,3,1,1,2,Y,Normal,215000
1411,12420,7,5,2001,944,944,896,1840,1,0,2,1,3,1,0,2,Y,Normal,230000
1412,9600,6,8,1950,856,1112,556,1668,0,0,1,1,3,1,0,1,Y,Normal,140000
1413,7200,4,5,1949,0,1040,0,1040,0,0,2,0,2,2,0,2,Y,Normal,90000
1414,10994,8,5,2005,1844,1844,0,1844,1,0,2,0,2,1,1,2,Y,Abnorml,257000
1415,13053,6,7,1923,833,1053,795,1848,0,0,1,1,4,1,1,2,N,Normal,207000
1416,3635,7,5,2007,1386,1569,0,1569,0,1,2,0,1,1,1,3,Y,Normal,175900
1417,11340,4,6,1885,777,1246,1044,2290,0,0,2,0,4,2,0,2,N,Normal,122500
1418,16545,8,5,1998,1284,1310,1140,2450,1,0,2,1,3,1,1,3,Y,Normal,340000
1419,9204,5,5,1963,1144,1144,0,1144,1,0,1,1,3,1,0,1,Y,Normal,124000
1420,16381,6,5,1969,1844,1844,0,1844,1,0,2,0,3,1,1,2,Y,Normal,223000
1421,11700,6,6,1968,708,708,708,1416,0,0,2,1,3,1,1,2,Y,Normal,179900
1422,4043,6,5,1977,1069,1069,0,1069,0,0,2,0,2,1,1,2,Y,Normal,127500
1423,4435,6,5,2003,848,848,0,848,1,0,1,0,1,1,0,2,Y,Normal,136500
1424,19690,6,7,1966,697,1575,626,2201,0,0,2,0,4,1,1,2,Y,Alloca,274970
1425,9503,5,5,1958,1024,1344,0,1344,1,0,1,0,2,1,1,1,Y,Normal,144000
1426,10721,6,6,1959,1252,1252,0,1252,0,0,1,0,3,1,0,2,Y,Normal,142000
